0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value
YEGNASUBRAMANIAN_PROSTATE_CANCER	0.213039604172753	ZHAN_V1_LATE_DIFFERENTIATION_GENES_UP	4.53880901244128e-05	PID_GLYPICAN_1PATHWAY	1.08714002056087	TSENG_IRS1_TARGETS_UP	0	VANTVEER_BREAST_CANCER_BRCA1_UP	0	PARENT_MTOR_SIGNALING_DN	0	ZHAN_EARLY_DIFFERENTIATION_GENES_UP	0	FIGUEROA_AML_METHYLATION_CLUSTER_4_UP	0	VICENT_METASTASIS_UP	0
TERAMOTO_OPN_TARGETS_CLUSTER_1	0.212734168778883	KEGG_ETHER_LIPID_METABOLISM	4.53880901244128e-05	REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION	1.08714002056087	MURAKAMI_UV_RESPONSE_24HR	0	VANTVEER_BREAST_CANCER_BRCA1_DN	0	KORKOLA_EMBRYONAL_CARCINOMA_UP	0	ZHAN_EARLY_DIFFERENTIATION_GENES_DN	0	FIGUEROA_AML_METHYLATION_CLUSTER_4_DN	0	AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53	0
TERAMOTO_OPN_TARGETS_CLUSTER_4	0.212734168778883	WP_WHITE_FAT_CELL_DIFFERENTIATION	4.53880901244128e-05	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	1.08714002056087	BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN	0	AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	0	KORKOLA_TERATOMA_UP	0	MILI_PSEUDOPODIA	0	FIGUEROA_AML_METHYLATION_CLUSTER_5_UP	0	HANN_RESISTANCE_TO_BCL2_INHIBITOR_UP	0
MURAKAMI_UV_RESPONSE_1HR_UP	0.212734168778883	WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3	4.53880901244128e-05	WANG_SMARCE1_TARGETS_UP	1.07696908373103	CHENG_RESPONSE_TO_NICKEL_ACETATE	0	AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	0	KORKOLA_YOLK_SAC_TUMOR_UP	0	MILI_PSEUDOPODIA_CHEMOTAXIS_UP	0	FIGUEROA_AML_METHYLATION_CLUSTER_5_DN	0	HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN	0
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_SALMON_DN	0.212734168778883	FARMER_BREAST_CANCER_CLUSTER_2	4.53880901244128e-05	HAN_SATB1_TARGETS_DN	1.07669226424594	TSENG_ADIPOGENIC_POTENTIAL_DN	0	HINATA_NFKB_TARGETS_KERATINOCYTE_DN	0	KORKOLA_CHORIOCARCINOMA_UP	0	LIU_VAV3_PROSTATE_CARCINOGENESIS_DN	0	FIGUEROA_AML_METHYLATION_CLUSTER_6_DN	0	ENGELMANN_CANCER_PROGENITORS_UP	0
BIOCARTA_GRANULOCYTES_PATHWAY	0.212734168778883	ROZANOV_MMP14_TARGETS_SUBSET	4.53880901244128e-05	CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP	1.07669226424594	SESTO_RESPONSE_TO_UV_C7	0	HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_UP	0	KORKOLA_SEMINOMA_UP	0	CROONQUIST_IL6_DEPRIVATION_UP	0	FIGUEROA_AML_METHYLATION_CLUSTER_7_UP	0	WORSCHECH_TUMOR_REJECTION_DN	0
WP_PHYTOCHEMICAL_ACTIVITY_ON_NRF2_TRANSCRIPTIONAL_ACTIVATION	0.212734168778883	GREENBAUM_E2A_TARGETS_UP	4.53880901244128e-05	SHIN_B_CELL_LYMPHOMA_CLUSTER_2	1.0716934647608	KAAB_FAILED_HEART_VENTRICLE_DN	0	HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP	0	WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	0	CROONQUIST_STROMAL_STIMULATION_DN	0	FIGUEROA_AML_METHYLATION_CLUSTER_7_DN	0	HUANG_FOXA2_TARGETS_UP	0
MATZUK_OVULATION	0.212734168778883	DORN_ADENOVIRUS_INFECTION_12HR_DN	4.53880901244128e-05	DASU_IL6_SIGNALING_SCAR_UP	1.0716934647608	JIANG_HYPOXIA_CANCER	0	HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_DN	0	BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP	0	CROONQUIST_NRAS_SIGNALING_UP	0	PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_UP	0	MCCABE_HOXC6_TARGETS_UP	0
BIOCARTA_RELA_PATHWAY	0.212734168778883	BARRIER_COLON_CANCER_RECURRENCE_UP	4.47038584753748e-05	BONOME_OVARIAN_CANCER_POOR_SURVIVAL_UP	1.0716934647608	ZAMORA_NOS2_TARGETS_DN	0	HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_UP	0	DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_DN	0	CROONQUIST_NRAS_VS_STROMAL_STIMULATION_UP	0	TSUTSUMI_FBXW8_TARGETS	0	MCCABE_HOXC6_TARGETS_DN	0
BIOCARTA_CD40_PATHWAY	0.212734168778883	BILBAN_B_CLL_LPL_DN	4.47038584753748e-05	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	1.0716934647608	YIH_RESPONSE_TO_ARSENITE_C1	0	HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_DN	0	FOURNIER_ACINAR_DEVELOPMENT_EARLY_UP	0	IRITANI_MAD1_TARGETS_UP	0	SUBTIL_PROGESTIN_TARGETS	0	TING_SILENCED_BY_DICER	0
BIOCARTA_ERYTH_PATHWAY	0.212734168778883	JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_DN	4.47038584753748e-05	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_5	1.0716934647608	BURTON_ADIPOGENESIS_PEAK_AT_8HR	0	HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_UP	0	FOURNIER_ACINAR_DEVELOPMENT_EARLY_DN	0	ZHAN_LATE_DIFFERENTIATION_GENES_UP	0	OHGUCHI_LIVER_HNF4A_TARGETS_UP	0	BOYERINAS_ONCOFETAL_TARGETS_OF_LET7A1	0
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	0.212734168778883	ZHAN_EARLY_DIFFERENTIATION_GENES_DN	4.47038584753748e-05	PID_AURORA_A_PATHWAY	1.0716934647608	WU_HBX_TARGETS_2_UP	0	HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_DN	0	NAM_FXYD5_TARGETS_DN	0	ZHAN_LATE_DIFFERENTIATION_GENES_DN	0	THILLAINADESAN_ZNF217_TARGETS_DN	0	MCCABE_HOXC6_TARGETS_CANCER_DN	0
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	0.212734168778883	WP_CELL_DIFFERENTIATION_INDEX	4.47038584753748e-05	REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	1.0716934647608	SESTO_RESPONSE_TO_UV_C5	0	HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_UP	0	FRASOR_TAMOXIFEN_RESPONSE_UP	0	ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_DN	0	PHESSE_TARGETS_OF_APC_AND_MBD2_UP	0	ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN	0
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER	0.212734168778883	WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS	4.47038584753748e-05	REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	1.0716934647608	BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP	0	HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_DN	0	KIM_RESPONSE_TO_TSA_AND_DECITABINE_DN	0	ZHAN_V1_LATE_DIFFERENTIATION_GENES_UP	0	PHESSE_TARGETS_OF_APC_AND_MBD2_DN	0	HOQUE_METHYLATED_IN_CANCER	0
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	0.212734168778883	ONO_FOXP3_TARGETS_DN	4.47038584753748e-05	REACTOME_PYRUVATE_METABOLISM	1.0716934647608	MCDOWELL_ACUTE_LUNG_INJURY_DN	0	LEE_EARLY_T_LYMPHOCYTE_DN	0	KOBAYASHI_EGFR_SIGNALING_6HR_UP	0	ZHAN_V1_LATE_DIFFERENTIATION_GENES_DN	0	KANG_AR_TARGETS_DN	0	SAGIV_CD24_TARGETS_UP	0
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.212734168778883	DORN_ADENOVIRUS_INFECTION_24HR_DN	4.47038584753748e-05	MANNE_COVID19_NONICU_VS_HEALTHY_DONOR_PLATELETS_UP	1.06669584082547	RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP	0	LEE_DOUBLE_POLAR_THYMOCYTE	0	SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_DN	0	VALK_AML_CLUSTER_1	0	JOHNSTONE_PARVB_TARGETS_1_UP	0	SAGIV_CD24_TARGETS_DN	0
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.212734168778883	KEGG_TYROSINE_METABOLISM	4.47038584753748e-05	REACTOME_MITOTIC_PROPHASE	1.06669584082547	MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_6	0	LEE_SP4_THYMOCYTE	0	GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_UP	0	VALK_AML_CLUSTER_2	0	JOHNSTONE_PARVB_TARGETS_1_DN	0	SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP	0
REACTOME_PHASE_2_PLATEAU_PHASE	0.212734168778883	PID_TCPTP_PATHWAY	4.47038584753748e-05	IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_UP	1.0635057808398	SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_DN	0	BRUNEAU_SEPTATION_ATRIAL	0	GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP	0	VALK_AML_CLUSTER_4	0	BRUINS_UVC_RESPONSE_MIDDLE	0	SMID_BREAST_CANCER_RELAPSE_IN_LUNG_UP	0
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL	0.212734168778883	REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	4.47038584753748e-05	WANG_RECURRENT_LIVER_CANCER_UP	1.0635057808398	GENTILE_UV_RESPONSE_CLUSTER_D8	0	SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	0	TURASHVILI_BREAST_NORMAL_DUCTAL_VS_LOBULAR_DN	0	VALK_AML_CLUSTER_9	0	CERIBELLI_PROMOTERS_INACTIVE_AND_BOUND_BY_NFY	0	SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_UP	0
RIZKI_TUMOR_INVASIVENESS_3D_UP	0.211964178683842	REACTOME_RHOF_GTPASE_CYCLE	4.47038584753748e-05	ZHU_SKIL_TARGETS_UP	1.0635057808398	HAN_JNK_SINGALING_DN	0	BRUNEAU_SEPTATION_VENTRICULAR	0	TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_UP	0	VALK_AML_CLUSTER_10	0	CERIBELLI_GENES_INACTIVE_AND_BOUND_BY_NFY	0	SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN	0
FRASOR_TAMOXIFEN_RESPONSE_DN	0.207915721895471	ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP	4.45681297087124e-05	WP_LTF_DANGER_SIGNAL_RESPONSE_PATHWAY	1.0635057808398	KRASNOSELSKAYA_ILF3_TARGETS_DN	0	BRUNEAU_HEART_GREAT_VESSELS_AND_VALVULOGENESIS	0	TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_DN	0	VALK_AML_CLUSTER_11	0	KIM_GLIS2_TARGETS_DN	0	SMID_BREAST_CANCER_ERBB2_DN	0
MARKS_ACETYLATED_NON_HISTONE_PROTEINS	0.207915721895471	TCGA_GLIOBLASTOMA_COPY_NUMBER_UP	4.36418938511773e-05	DAZARD_UV_RESPONSE_CLUSTER_G28	1.0635057808398	LEE_CALORIE_RESTRICTION_MUSCLE_DN	0	MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP	0	CHANDRAN_METASTASIS_TOP50_UP	0	VALK_AML_CLUSTER_12	0	MIKHAYLOVA_OXIDATIVE_STRESS_RESPONSE_VIA_VHL_UP	0	SMID_BREAST_CANCER_NORMAL_LIKE_DN	0
NEBEN_AML_WITH_FLT3_OR_NRAS_DN	0.207915721895471	LINDSTEDT_DENDRITIC_CELL_MATURATION_C	4.33825191830967e-05	PID_WNT_CANONICAL_PATHWAY	1.0635057808398	LEE_AGING_MUSCLE_UP	0	MIKKELSEN_PLURIPOTENT_STATE_UP	0	PIEPOLI_LGI1_TARGETS_UP	0	VALK_AML_CLUSTER_13	0	MIKHAYLOVA_OXIDATIVE_STRESS_RESPONSE_VIA_VHL_DN	0	ITO_PTTG1_TARGETS_DN	0
HOEGERKORP_CD44_TARGETS_TEMPORAL_UP	0.207915721895471	BURTON_ADIPOGENESIS_PEAK_AT_0HR	4.33825191830967e-05	REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	1.0635057808398	CARDOSO_RESPONSE_TO_GAMMA_RADIATION_AND_3AB	0	MIKKELSEN_PLURIPOTENT_STATE_DN	0	PIEPOLI_LGI1_TARGETS_DN	0	VALK_AML_CLUSTER_15	0	STEGER_ADIPOGENESIS_DN	0	LE_SKI_TARGETS_UP	0
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_OLD	0.207915721895471	REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	4.33825191830967e-05	REACTOME_PHOSPHORYLATION_OF_THE_APC_C	1.0635057808398	MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_DN	0	MIKKELSEN_DEDIFFERENTIATED_STATE_UP	0	HUTTMANN_B_CLL_POOR_SURVIVAL_DN	0	VALK_AML_CLUSTER_16	0	ZHU_SKIL_TARGETS_UP	0	LE_SKI_TARGETS_DN	0
ITO_PTTG1_TARGETS_UP	0.207915721895471	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2	4.33825191830967e-05	REACTOME_SIGNALING_BY_HIPPO	1.0635057808398	SASSON_FSH_RESPONSE	0	ELLWOOD_MYC_TARGETS_UP	0	CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP	0	VALK_AML_WITH_T_8_21_TRANSLOCATION	0	ISHIDA_TARGETS_OF_SYT_SSX_FUSIONS	0	BONOME_OVARIAN_CANCER_POOR_SURVIVAL_UP	0
PARK_TRETINOIN_RESPONSE	0.207915721895471	WP_BREAST_CANCER_PATHWAY	4.3199182749336e-05	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	1.0635057808398	VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_DN	0	ELLWOOD_MYC_TARGETS_DN	0	LIU_CMYB_TARGETS_DN	0	VALK_AML_WITH_11Q23_REARRANGED	0	MAEKAWA_ATF2_TARGETS	0	BONOME_OVARIAN_CANCER_SURVIVAL_OPTIMAL_DEBULKING	0
KUROKAWA_LIVER_CANCER_EARLY_RECURRENCE_UP	0.207915721895471	NABA_ECM_AFFILIATED	4.21095807612838e-05	CHIN_BREAST_CANCER_COPY_NUMBER_DN	1.06277600833516	JIANG_AGING_HYPOTHALAMUS_UP	0	SHAFFER_IRF4_MULTIPLE_MYELOMA_PROGRAM	0	LIU_TARGETS_OF_VMYB_VS_CMYB_UP	0	VALK_AML_WITH_EVI1	0	ISSAEVA_MLL2_TARGETS	0	GALI_TP53_TARGETS_APOPTOTIC_DN	0
BAUS_TFF2_TARGETS_DN	0.207915721895471	ROSS_AML_WITH_PML_RARA_FUSION	4.13009454979511e-05	GOERING_BLOOD_HDL_CHOLESTEROL_QTL_CIS	1.06277600833516	VERRECCHIA_RESPONSE_TO_TGFB1_C3	0	SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	0	LIU_TARGETS_OF_VMYB_VS_CMYB_DN	0	VALK_AML_WITH_CEBPA	0	CHENG_TAF7L_TARGETS	0	WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_DN	0
FIGUEROA_AML_METHYLATION_CLUSTER_5_UP	0.207915721895471	BILANGES_SERUM_SENSITIVE_GENES	4.13009454979511e-05	MATZUK_EARLY_ANTRAL_FOLLICLE	1.06277600833516	TSENG_ADIPOGENIC_POTENTIAL_UP	0	SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	0	DOANE_BREAST_CANCER_CLASSES_DN	0	DING_LUNG_CANCER_MUTATED_RECURRENTLY	0	CHANGOLKAR_H2AFY_TARGETS_UP	0	BASSO_HAIRY_CELL_LEUKEMIA_UP	0
WP_MAPK_AND_NFKB_SIGNALLING_PATHWAYS_INHIBITED_BY_YERSINIA_YOPJ	0.207915721895471	LEE_NEURAL_CREST_STEM_CELL_UP	4.09347522394904e-05	CROONQUIST_STROMAL_STIMULATION_DN	1.06277600833516	JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_UP	0	SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	0	TIMOFEEVA_GROWTH_STRESS_VIA_STAT1_DN	0	DING_LUNG_CANCER_BY_MUTATION_RATE	0	CHANGOLKAR_H2AFY_TARGETS_DN	0	BASSO_HAIRY_CELL_LEUKEMIA_DN	0
TURJANSKI_MAPK1_AND_MAPK2_TARGETS	0.207915721895471	BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_DN	4.04318138126496e-05	IRITANI_MAD1_TARGETS_UP	1.06277600833516	SUZUKI_RESPONSE_TO_TSA	0	SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	0	GRABARCZYK_BCL11B_TARGETS_UP	0	TCGA_GLIOBLASTOMA_MUTATED	0	BAKKER_FOXO3_TARGETS_UP	0	IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_UP	0
MEINHOLD_OVARIAN_CANCER_LOW_GRADE_UP	0.207915721895471	TONG_INTERACT_WITH_PTTG1	3.93399444752262e-05	WP_SRF_AND_MIRS_IN_SMOOTH_MUSCLE_DIFFERENTIATION_AND_PROLIFERATION	1.06277600833516	BILD_SRC_ONCOGENIC_SIGNATURE	0	MEISSNER_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	0	CHOI_ATL_CHRONIC_VS_ACUTE_DN	0	BOYAULT_LIVER_CANCER_SUBCLASS_G1_DN	0	BERGER_MBD2_TARGETS	0	MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN	0
BIOCARTA_CBL_PATHWAY	0.207915721895471	NIKOLSKY_BREAST_CANCER_8P12_P11_AMPLICON	3.93399444752262e-05	WP_PURINE_METABOLISM	1.06277600833516	BILD_CTNNB1_ONCOGENIC_SIGNATURE	0	MEISSNER_NPC_ICP_WITH_H3K4ME3	0	WIKMAN_ASBESTOS_LUNG_CANCER_DN	0	BOYAULT_LIVER_CANCER_SUBCLASS_G2	0	VANDESLUIS_COMMD1_TARGETS_GROUP_3_DN	0	BERNARD_PPAPDC1B_TARGETS_UP	0
BIOCARTA_CELL2CELL_PATHWAY	0.207915721895471	NAGASHIMA_EGF_SIGNALING_UP	3.93399444752262e-05	WACKER_HYPOXIA_TARGETS_OF_VHL	1.06277600833516	KRIGE_AMINO_ACID_DEPRIVATION	0	WENDT_COHESIN_TARGETS_UP	0	RODRIGUES_DCC_TARGETS_UP	0	BOYAULT_LIVER_CANCER_SUBCLASS_G5_DN	0	VANDESLUIS_COMMD1_TARGETS_GROUP_4_UP	0	EHLERS_ANEUPLOIDY_UP	0
BIOCARTA_CARM1_PATHWAY	0.207915721895471	BROWNE_HCMV_INFECTION_10HR_DN	3.93399444752262e-05	BIOCARTA_RAB_PATHWAY	1.06277600833516	GHO_ATF5_TARGETS_UP	0	FERRANDO_HOX11_NEIGHBORS	0	RODRIGUES_NTN1_TARGETS_UP	0	BOYAULT_LIVER_CANCER_SUBCLASS_G6_DN	0	VANDESLUIS_NORMAL_EMBRYOS_UP	0	EHLERS_ANEUPLOIDY_DN	0
REACTOME_PREGNENOLONE_BIOSYNTHESIS	0.207915721895471	REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR	3.93399444752262e-05	BIOCARTA_P27_PATHWAY	1.06277600833516	GHO_ATF5_TARGETS_DN	0	CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_HD_MTX_DN	0	BARRIER_COLON_CANCER_RECURRENCE_UP	0	BOYAULT_LIVER_CANCER_SUBCLASS_G12_UP	0	VANDESLUIS_NORMAL_EMBRYOS_DN	0	BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_UP	0
REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS	0.207915721895471	REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	3.93399444752262e-05	REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	1.06277600833516	LI_CYTIDINE_ANALOGS_CYCTOTOXICITY	0	ZHAN_EARLY_DIFFERENTIATION_GENES_UP	0	BARRIER_COLON_CANCER_RECURRENCE_DN	0	BOYAULT_LIVER_CANCER_SUBCLASS_G12_DN	0	SUMI_HNF4A_TARGETS	0	BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_DN	0
REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING	0.207915721895471	NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON	3.8858994226691e-05	REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX	1.06277600833516	LI_CYTIDINE_ANALOG_PATHWAY	0	ZHAN_EARLY_DIFFERENTIATION_GENES_DN	0	SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_DN	0	BOYAULT_LIVER_CANCER_SUBCLASS_G23_DN	0	AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP	0	MATZUK_FERTILIZATION	0
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE	0.207915721895471	MARTIN_VIRAL_GPCR_SIGNALING_UP	3.81124833238543e-05	RODRIGUES_NTN1_AND_DCC_TARGETS	1.06130240957097	CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP	0	MILI_PSEUDOPODIA	0	GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP	0	BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN	0	AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_DN	0	MATZUK_MATERNAL_EFFECT	0
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS	0.207915721895471	QI_PLASMACYTOMA_DN	3.6802482906077e-05	KEGG_BASAL_TRANSCRIPTION_FACTORS	1.06130240957097	MCCOLLUM_GELDANAMYCIN_RESISTANCE_UP	0	MILI_PSEUDOPODIA_CHEMOTAXIS_UP	0	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_UP	0	CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_UP	0	AZARE_STAT3_TARGETS	0	MATZUK_IMPLANTATION_AND_UTERINE	0
REACTOME_PYRIMIDINE_CATABOLISM	0.207915721895471	ROSS_AML_OF_FAB_M7_TYPE	3.62880255365777e-05	PID_ARF6_PATHWAY	1.06130240957097	MCCOLLUM_GELDANAMYCIN_RESISTANCE_DN	0	CROONQUIST_IL6_DEPRIVATION_UP	0	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_DN	0	KAPOSI_LIVER_CANCER_MET_UP	0	KASLER_HDAC7_TARGETS_1_UP	0	MATZUK_POSTIMPLANTATION_AND_POSTPARTUM	0
REACTOME_TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE	0.207915721895471	FONTAINE_FOLLICULAR_THYROID_ADENOMA_DN	3.62880255365777e-05	HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_DN	1.05930177915439	MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_DN	0	CROONQUIST_STROMAL_STIMULATION_DN	0	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_DN	0	LEE_LIVER_CANCER_HEPATOBLAST	0	KASLER_HDAC7_TARGETS_1_DN	0	MATZUK_STEROIDOGENESIS	0
REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION	0.207915721895471	NATSUME_RESPONSE_TO_INTERFERON_BETA_UP	3.62880255365777e-05	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP	1.0576212647966	LOPES_METHYLATED_IN_COLON_CANCER_DN	0	IRITANI_MAD1_TARGETS_UP	0	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_DN	0	WANG_RECURRENT_LIVER_CANCER_DN	0	KASLER_HDAC7_TARGETS_2_UP	0	MATZUK_CENTRAL_FOR_FEMALE_FERTILITY	0
REACTOME_INTERLEUKIN_2_SIGNALING	0.207915721895471	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	3.62880255365777e-05	HAN_JNK_SINGALING_DN	1.05459668233921	TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_UP	0	ZHAN_LATE_DIFFERENTIATION_GENES_UP	0	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_LIGHTYELLOW_UP	0	YAMANAKA_GLIOBLASTOMA_SURVIVAL_UP	0	KASLER_HDAC7_TARGETS_2_DN	0	MATZUK_EMBRYONIC_GERM_CELL	0
REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10	0.207915721895471	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	3.57746376929443e-05	LANDIS_ERBB2_BREAST_TUMORS_65_DN	1.05459668233921	HOWLIN_CITED1_TARGETS_1_UP	0	ZHAN_LATE_DIFFERENTIATION_GENES_DN	0	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_DN	0	YAMANAKA_GLIOBLASTOMA_SURVIVAL_DN	0	BILANGES_SERUM_SENSITIVE_VIA_TSC1	0	MATZUK_EARLY_ANTRAL_FOLLICLE	0
