0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value	11	11_value	12	12_value	13	13_value	14	14_value	15	15_value	16	16_value
PARK_TRETINOIN_RESPONSE	3.42801039059216	SANA_TNF_SIGNALING_UP	2.04329724649617	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP	3.24431808255218	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_GRANULOCYTE_UP	5.03948439417371	KATSANOU_ELAVL1_TARGETS_DN	1.71995863005128	JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP	1.95533816140199			HOOI_ST7_TARGETS_DN	2.15759275371376	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	2.35498607592691	REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	4.00823895923703	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_1	5.92436463497639	LI_AMPLIFIED_IN_LUNG_CANCER	1.78485480637233	REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	2.07794468566192	MORI_PRE_BI_LYMPHOCYTE_UP	1.65445004531437			CHIBA_RESPONSE_TO_TSA_UP	2.23094247655228	WP_SARS_CORONAVIRUS_AND_INNATE_IMMUNITY	1.40022442105485
YAGI_AML_WITH_T_8_21_TRANSLOCATION	3.41531298628344	MUELLER_METHYLATED_IN_GLIOBLASTOMA	2.04017697543771	TARTE_PLASMA_CELL_VS_PLASMABLAST_DN	3.23866922299938	LUND_SILENCED_BY_METHYLATION	5.03948439417371	LEE_NEURAL_CREST_STEM_CELL_UP	1.71995863005128	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	1.95135243106626			GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_UP	2.15375624712737	ZHANG_GATA6_TARGETS_UP	2.35398169316717	WP_TGFBETA_SIGNALING_PATHWAY	3.99460884652466	REACTOME_UNWINDING_OF_DNA	5.89323626109851	BOYLAN_MULTIPLE_MYELOMA_C_D_DN	1.78131687144602	CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP	2.07673001820099	FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_UP	1.65426408300861			ROY_WOUND_BLOOD_VESSEL_UP	2.23094247655228	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_5	1.40022442105485
WP_COMPLEMENT_AND_COAGULATION_CASCADES	3.41079234012362	VARELA_ZMPSTE24_TARGETS_UP	2.04017697543771	WP_DIFFERENTIATION_PATHWAY	3.23372901335972	REACTOME_ANCHORING_FIBRIL_FORMATION	5.03948439417371	FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP	1.71006458407238	BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_B	1.94669139027575			TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_DN	2.15375624712737	WP_GPR40_PATHWAY	2.35398169316717	ZHAN_MULTIPLE_MYELOMA_DN	3.97890673044167	REACTOME_DNA_STRAND_ELONGATION	5.84396039715697	OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_DN	1.77964767196622	BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_TRANS	2.07659012421936	LEE_AGING_CEREBELLUM_UP	1.64474664271743			WESTON_VEGFA_TARGETS_6HR	2.23094247655228	REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	1.40022442105485
NOJIMA_SFRP2_TARGETS_UP	3.40443272498606	DOANE_RESPONSE_TO_ANDROGEN_DN	2.03729730677042	DAUER_STAT3_TARGETS_UP	3.23372901335972	ONKEN_UVEAL_MELANOMA_DN	5.01400379653195	DORSEY_GAB2_TARGETS	1.7099018030063	HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_UP	1.94405274722652			WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP	2.15375624712737	DELASERNA_MYOD_TARGETS_DN	2.34146364980391	CHEN_LVAD_SUPPORT_OF_FAILING_HEART_DN	3.97890673044167	KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_DN	5.83614503832351	CUI_TCF21_TARGETS_UP	1.77964767196622	ENK_UV_RESPONSE_EPIDERMIS_DN	2.07049556773376	ODONNELL_TARGETS_OF_MYC_AND_TFRC_UP	1.63516768779846			LIU_SMARCA4_TARGETS	2.23094247655228	VERHAAK_AML_WITH_NPM1_MUTATED_DN	1.39496002628214
PID_ALPHA_SYNUCLEIN_PATHWAY	3.40443272498606	REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	2.01820763994254	LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_DN	3.23372901335972	BLUM_RESPONSE_TO_SALIRASIB_DN	5.01127105964483	GUILLAUMOND_KLF10_TARGETS_DN	1.7099018030063	WP_GDNFRET_SIGNALLING_AXIS	1.94405274722652			KOBAYASHI_RESPONSE_TO_ROMIDEPSIN	2.15375624712737	LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN	2.34146364980391	BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN	3.97890673044167	HAHTOLA_SEZARY_SYNDROM_UP	5.82210666792831	WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II	1.76961504973532	WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_8D	2.06153428946216	GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP	1.63278272386525			NABA_MATRISOME_ASSOCIATED	2.21506928977437	TSAI_RESPONSE_TO_RADIATION_THERAPY	1.38712409683206
CAIRO_HEPATOBLASTOMA_DN	3.40107936509199	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	2.01448711920081	MITSIADES_RESPONSE_TO_APLIDIN_UP	3.22585000492869	MCBRYAN_PUBERTAL_TGFB1_TARGETS_DN	4.9874043619768	PID_NECTIN_PATHWAY	1.7099018030063	WP_FOCAL_ADHESION	1.9438409582793			WU_ALZHEIMER_DISEASE_DN	2.15375624712737	FORTSCHEGGER_PHF8_TARGETS_DN	2.32615498128652	COATES_MACROPHAGE_M1_VS_M2_DN	3.96528497106354	DAZARD_UV_RESPONSE_CLUSTER_G6	5.81114371540449	VERRECCHIA_DELAYED_RESPONSE_TO_TGFB1	1.75824152337477	VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP	2.06016860226603	BOQUEST_STEM_CELL_DN	1.63278272386525			NATSUME_RESPONSE_TO_INTERFERON_BETA_DN	2.21484378105538	WP_TOLLLIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88	1.38712409683206
CHANG_IMMORTALIZED_BY_HPV31_DN	3.3794229754386	KEGG_CELL_ADHESION_MOLECULES_CAMS	2.01278252969892	KAYO_CALORIE_RESTRICTION_MUSCLE_DN	3.22260900717754	DELYS_THYROID_CANCER_DN	4.96916642695957	PID_EPHRINB_REV_PATHWAY	1.7099018030063	MEBARKI_HCC_PROGENITOR_FZD8CRD_DN	1.94029262984153			WP_SMALL_LIGAND_GPCRS	2.15375624712737	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP	2.3015114171312	MULLIGHAN_MLL_SIGNATURE_2_UP	3.96415771102667	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7	5.73205163145642	HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_DN	1.75824152337477	REACTOME_MET_ACTIVATES_PTK2_SIGNALING	2.05116538248024	LINDGREN_BLADDER_CANCER_CLUSTER_2B	1.63269371705685			WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING	2.21484378105538	WP_SARSCOV2_MITOCHONDRIAL_INTERACTIONS	1.38712409683206
JOHNSTONE_PARVB_TARGETS_3_UP	3.36747996163833	YAGI_AML_WITH_T_8_21_TRANSLOCATION	2.0026094923231	XIE_ST_HSC_S1PR3_OE_UP	3.20724057232533	CUI_TCF21_TARGETS_UP	4.96222367009553	REACTOME_LAMININ_INTERACTIONS	1.7099018030063	REACTOME_CIRCADIAN_CLOCK	1.92269250171217			GERHOLD_ADIPOGENESIS_DN	2.14806510382502	BURTON_ADIPOGENESIS_6	2.29859693798471	CAFFAREL_RESPONSE_TO_THC_8HR_5_UP	3.9453457762614	WP_FLUOROPYRIMIDINE_ACTIVITY	5.72675772417311	WP_ZINC_HOMEOSTASIS	1.75824152337477	BOYLAN_MULTIPLE_MYELOMA_C_D_DN	2.05091131055311	KIM_GLIS2_TARGETS_UP	1.62571024828783			SMIRNOV_RESPONSE_TO_IR_6HR_UP	2.19788538630255	TAVOR_CEBPA_TARGETS_DN	1.38712409683206
GROSS_ELK3_TARGETS_DN	3.35802565637742	NUYTTEN_EZH2_TARGETS_UP	1.99986287685351	ZHU_SKIL_TARGETS_UP	3.2047375560622	ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP	4.92697592061466	HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP	1.70614423797341	YAGI_AML_WITH_T_9_11_TRANSLOCATION	1.92170663973587			ACEVEDO_METHYLATED_IN_LIVER_CANCER_DN	2.14761729728208	DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN	2.29799546774737	HUMMEL_BURKITTS_LYMPHOMA_DN	3.9453457762614	WIELAND_UP_BY_HBV_INFECTION	5.71376532832114	WP_PHOTODYNAMIC_THERAPYINDUCED_HIF1_SURVIVAL_SIGNALING	1.75824152337477	CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_UP	2.04382213034952	GHANDHI_BYSTANDER_IRRADIATION_UP	1.62571024828783			YANG_BCL3_TARGETS_UP	2.18937569650514	BAUS_TFF2_TARGETS_UP	1.38712409683206
AMIT_SERUM_RESPONSE_40_MCF10A	3.35802565637742	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3	1.99756654698168	WP_HYPERTROPHY_MODEL	3.2047375560622	DELPUECH_FOXO3_TARGETS_UP	4.9152694872783	BHAT_ESR1_TARGETS_VIA_AKT1_DN	1.70614423797341	QI_HYPOXIA	1.92170663973587			MCBRYAN_PUBERTAL_BREAST_5_6WK_UP	2.14557344603631	BHAT_ESR1_TARGETS_VIA_AKT1_UP	2.26620090811327	BIOCARTA_CLASSIC_PATHWAY	3.9453457762614	SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP	5.63354482615066	PID_IL23_PATHWAY	1.75824152337477	WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_UP	2.0252621319193	SANA_TNF_SIGNALING_DN	1.61637149422014			TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_UP	2.16839274024072	REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS	1.38712409683206
KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP	3.34514230012037	SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_DN	1.98941232554853	LINDSTEDT_DENDRITIC_CELL_MATURATION_B	3.20212724691544	LINDGREN_BLADDER_CANCER_CLUSTER_2A_DN	4.90258978598429	REACTOME_SIGNALING_BY_NOTCH4	1.70614423797341	MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP	1.91112491596347			CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_UP	2.13366586389122	BENPORATH_SUZ12_TARGETS	2.26334503995502	BIOCARTA_HIF_PATHWAY	3.9453457762614	HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_DN	5.56271469719391	PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP	1.75783252119409	SIMBULAN_PARP1_TARGETS_UP	2.0252621319193	SASSON_FSH_RESPONSE	1.60881781124097			CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN	2.16839274024072	QI_PLASMACYTOMA_UP	1.38259089658054
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_B	3.34275252117637	WANG_TARGETS_OF_MLL_CBP_FUSION_UP	1.98941232554853	SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP	3.17149508861335	LIAO_METASTASIS	4.89345333596839	MEISSNER_NPC_HCP_WITH_H3K4ME2	1.70518291683219	MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_INDEPENDENT	1.91112491596347			INGRAM_SHH_TARGETS_DN	2.12975103793525	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	2.26332561634475	ENK_UV_RESPONSE_EPIDERMIS_DN	3.94492448777164	SESTO_RESPONSE_TO_UV_C7	5.51230928611501	CHICAS_RB1_TARGETS_LOW_SERUM	1.74894674782372	LU_EZH2_TARGETS_DN	2.02107605099583	YAMANAKA_GLIOBLASTOMA_SURVIVAL_DN	1.60881781124097			MOHANKUMAR_HOXA1_TARGETS_DN	2.16343985245412	FRIDMAN_IMMORTALIZATION_DN	1.37442271112577
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN	3.34178629903371	SAGIV_CD24_TARGETS_DN	1.98941232554853	PID_P53_DOWNSTREAM_PATHWAY	3.16860445867159	PROVENZANI_METASTASIS_DN	4.88141008215068	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7	1.69743079099856	WENG_POR_TARGETS_GLOBAL_DN	1.91112491596347			MCBRYAN_PUBERTAL_TGFB1_TARGETS_DN	2.12975103793525	WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_EMBRYONIC_DEVELOPMENT_STAGE_1_OF_4	2.26306917993018	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_DN	3.94355953120657	MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP	5.50954560988675	HUMMERICH_SKIN_CANCER_PROGRESSION_DN	1.74894674782372	HUTTMANN_B_CLL_POOR_SURVIVAL_UP	2.02035464069386	BIOCARTA_NEUTROPHIL_PATHWAY	1.60881781124097			BLUM_RESPONSE_TO_SALIRASIB_DN	2.15846019717348	LIANG_SILENCED_BY_METHYLATION_UP	1.37442271112577
WP_SRF_AND_MIRS_IN_SMOOTH_MUSCLE_DIFFERENTIATION_AND_PROLIFERATION	3.34093583795271	WINNEPENNINCKX_MELANOMA_METASTASIS_DN	1.98941232554853	KOBAYASHI_EGFR_SIGNALING_24HR_DN	3.15016686989404	REACTOME_SMOOTH_MUSCLE_CONTRACTION	4.85851440340894	JACKSON_DNMT1_TARGETS_UP	1.69281820105593	REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	1.91112491596347			REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	2.12975103793525	REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	2.26295947817463	LEIN_ASTROCYTE_MARKERS	3.94205732562326	WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASEANAPHASE_TRANSITION	5.47509749980896	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	1.74049454607626	LI_AMPLIFIED_IN_LUNG_CANCER	2.0117552520045	BIOCARTA_VOBESITY_PATHWAY	1.60881781124097			MIKKELSEN_IPS_LCP_WITH_H3K4ME3	2.1566802220132	WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_INTERFERON_INDUCTION	1.37442271112577
WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS	3.34093583795271	PID_NFAT_TFPATHWAY	1.98941232554853	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_UP	3.14909157056405	HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_DN	4.85661556523849	GOZGIT_ESR1_TARGETS_UP	1.69206731815319	BURTON_ADIPOGENESIS_2	1.90674945019306			DELACROIX_RARG_BOUND_MEF	2.11828670917074	OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN	2.25898998177645	FUJII_YBX1_TARGETS_UP	3.94205732562326	PID_ATR_PATHWAY	5.46029288200088	WP_WNT_SIGNALING_IN_KIDNEY_DISEASE	1.73742126527291	KUMAR_TARGETS_OF_MLL_AF9_FUSION	2.01123867030511	REACTOME_NEF_AND_SIGNAL_TRANSDUCTION	1.60881781124097			RICKMAN_HEAD_AND_NECK_CANCER_F	2.13885380570145	PID_EPO_PATHWAY	1.37442271112577
ODONNELL_TFRC_TARGETS_UP	3.34007921352076	HORIUCHI_WTAP_TARGETS_UP	1.97587471020801	WP_GALANIN_RECEPTOR_PATHWAY	3.14909157056405	DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP	4.8321442928291	FISCHER_DIRECT_P53_TARGETS_META_ANALYSIS	1.68993019384438	WP_CIRCADIAN_RHYTHM_RELATED_GENES	1.90256223585328			REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	2.11406930769499	KAN_RESPONSE_TO_ARSENIC_TRIOXIDE	2.25525224960488	PID_INTEGRIN3_PATHWAY	3.94205732562326	ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP	5.43565577549155	LE_EGR2_TARGETS_DN	1.7275790351733	SMID_BREAST_CANCER_BASAL_UP	1.99838039295392	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP	1.60714869322959			TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP	2.13005713901676	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_PINK_DN	1.36209712939118
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP	3.32582514228275	BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_UP	1.97506902097692	ELVIDGE_HIF1A_TARGETS_DN	3.13839397572035	GOLDRATH_ANTIGEN_RESPONSE	4.79603391421399	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5	1.68682783304952	GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN	1.90256223585328			DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	2.11223048882726	EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_UP	2.24448249387383	PID_P53_DOWNSTREAM_PATHWAY	3.92681339237409	SIMBULAN_PARP1_TARGETS_DN	5.38509743816997	LEIN_CHOROID_PLEXUS_MARKERS	1.7275790351733	NAKAMURA_ADIPOGENESIS_LATE_UP	1.9966847322347	REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	1.60714869322959			AMIT_SERUM_RESPONSE_240_MCF10A	2.12448311565896	WP_P38_MAPK_SIGNALING_PATHWAY	1.36209712939118
NAKAMURA_ADIPOGENESIS_EARLY_UP	3.31830905348996	ENK_UV_RESPONSE_EPIDERMIS_DN	1.97296882407993	GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_UP	3.12189778844374	WOO_LIVER_CANCER_RECURRENCE_UP	4.77953692160987	TSENG_ADIPOGENIC_POTENTIAL_UP	1.68464238093182	REACTOME_SIGNALING_BY_NTRKS	1.90034358782169			DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_UP	2.11174499076616	AFFAR_YY1_TARGETS_UP	2.24448249387383	NEMETH_INFLAMMATORY_RESPONSE_LPS_UP	3.91902005773143	GARCIA_TARGETS_OF_FLI1_AND_DAX1_DN	5.37574341818446	NABA_MATRISOME	1.72444827948387	VERHAAK_AML_WITH_NPM1_MUTATED_UP	1.99602584018353	SMITH_TERT_TARGETS_DN	1.5980392061126			WIEDERSCHAIN_TARGETS_OF_BMI1_AND_PCGF2	2.12448311565896	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	1.36209712939118
DIRMEIER_LMP1_RESPONSE_EARLY	3.31830905348996	LEE_SP4_THYMOCYTE	1.96651232128688	PRAMOONJAGO_SOX4_TARGETS_UP	3.11115706361148	HAN_SATB1_TARGETS_UP	4.75806410465284	VALK_AML_CLUSTER_13	1.68464238093182	NUYTTEN_NIPP1_TARGETS_UP	1.89861804688686			GOLDRATH_IMMUNE_MEMORY	2.11174499076616	GERHOLD_ADIPOGENESIS_DN	2.24418088891913	KAAB_FAILED_HEART_VENTRICLE_DN	3.90604850926644	REACTOME_G2_M_CHECKPOINTS	5.35743417369124	GEORGES_TARGETS_OF_MIR192_AND_MIR215	1.72403939032037	ONKEN_UVEAL_MELANOMA_DN	1.99423570689274	WP_VIRAL_ACUTE_MYOCARDITIS	1.5980392061126			CROMER_TUMORIGENESIS_UP	2.11036623592303	XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_UP	1.3501261726571
JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN	3.31830905348996	HAHTOLA_CTCL_PATHOGENESIS	1.96651232128688	WP_FATTY_ACID_BIOSYNTHESIS	3.0959194076592	FORTSCHEGGER_PHF8_TARGETS_DN	4.73378139912147	PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN	1.68464238093182	MOREAUX_MULTIPLE_MYELOMA_BY_TACI_UP	1.89841176659445			REACTOME_COLLAGEN_DEGRADATION	2.11174499076616	MASSARWEH_RESPONSE_TO_ESTRADIOL	2.24418088891913	COATES_MACROPHAGE_M1_VS_M2_UP	3.89631155439846	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	5.3211646923489	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7	1.71981673992923	BENPORATH_OCT4_TARGETS	1.99044922638307	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	1.58904048263992			GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_UP	2.1040768434265	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_15	1.3501261726571
WORSCHECH_TUMOR_REJECTION_UP	3.31830905348996	WP_KENNEDY_PATHWAY_FROM_SPHINGOLIPIDS	1.96651232128688	DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP	3.08588247113073	LEE_AGING_MUSCLE_DN	4.71253200883796	JINESH_BLEBBISHIELD_TO_IMMUNE_CELL_FUSION_PBSHMS_DN	1.68198477245647	DOANE_BREAST_CANCER_CLASSES_UP	1.89105035923925			AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP	2.09859587550346	REACTOME_CA2_PATHWAY	2.24418088891913	RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN	3.8772324238269	GARY_CD5_TARGETS_DN	5.30829612936363	BROWNE_HCMV_INFECTION_14HR_DN	1.71773499437342	BASAKI_YBX1_TARGETS_UP	1.9786644063918	WP_ALLOGRAFT_REJECTION	1.58015005760129			WU_CELL_MIGRATION	2.09767892067463	PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	1.3501261726571
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_DN	3.30507393760657	VANDESLUIS_COMMD1_TARGETS_GROUP_2_UP	1.96651232128688	PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_UP	3.08203389737968	SENESE_HDAC3_TARGETS_UP	4.70769906560017	ONDER_CDH1_SIGNALING_VIA_CTNNB1	1.67967184884712	CASTELLANO_NRAS_TARGETS_UP	1.89105035923925			LEE_LIVER_CANCER_ACOX1_UP	2.09403767692952	INGRAM_SHH_TARGETS_DN	2.22572013224372	WP_PATHWAYS_IN_CLEAR_CELL_RENAL_CELL_CARCINOMA	3.87387724525101	BIOCARTA_MCM_PATHWAY	5.29971733499473	WP_NUCLEAR_RECEPTORS	1.71715755391846	MOHANKUMAR_HOXA1_TARGETS_UP	1.97729989524533	GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN	1.58015005760129			BROWNE_HCMV_INFECTION_18HR_DN	2.09767892067463	ROZANOV_MMP14_TARGETS_UP	1.34382578183792
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN	3.2689806968469	BIOCARTA_ASBCELL_PATHWAY	1.96651232128688	DUNNE_TARGETS_OF_AML1_MTG8_FUSION_UP	3.08203389737968	RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN	4.69323624817342	KEGG_ECM_RECEPTOR_INTERACTION	1.67967184884712	RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2	1.87953448192569			WP_ENDOCHONDRAL_OSSIFICATION	2.09403767692952	PID_ENDOTHELIN_PATHWAY	2.22572013224372	BIOCARTA_CDMAC_PATHWAY	3.87239984708214	MCBRYAN_PUBERTAL_BREAST_6_7WK_DN	5.22789627803094	LANDIS_ERBB2_BREAST_TUMORS_65_DN	1.71715755391846	LIEN_BREAST_CARCINOMA_METAPLASTIC	1.97587580355061	WANG_ESOPHAGUS_CANCER_PROGRESSION_UP	1.56364893613338			BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP	2.09649470075037	HOLLMANN_APOPTOSIS_VIA_CD40_DN	1.3409306299442
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	3.23679590929456	REACTOME_HEME_DEGRADATION	1.96651232128688	BROWNE_HCMV_INFECTION_1HR_UP	3.08203389737968	HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP	4.6781688639416	POS_HISTAMINE_RESPONSE_NETWORK	1.66020523117546	BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP	1.87953448192569			WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS	2.09403767692952	STREICHER_LSM1_TARGETS_DN	2.22117729201289	BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP	3.85849821240798	SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP	5.22789627803094	ONGUSAHA_TP53_TARGETS	1.71715755391846	PID_NCADHERIN_PATHWAY	1.97587580355061	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_LIGHTGREEN_DN	1.56364893613338			PID_ATF2_PATHWAY	2.09649470075037	SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_DN	1.33849040314235
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP	3.23383521987898	LANDIS_BREAST_CANCER_PROGRESSION_UP	1.96492660944985	MARSON_FOXP3_TARGETS_DN	3.05347493040629	PLASARI_TGFB1_TARGETS_10HR_DN	4.67243236137378	SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN	1.66020523117546	STEGER_ADIPOGENESIS_DN	1.87953448192569			AMIT_SERUM_RESPONSE_120_MCF10A	2.09403767692952	KANG_DOXORUBICIN_RESISTANCE_DN	2.22117729201289	HOEBEKE_LYMPHOID_STEM_CELL_DN	3.85171106200933	PID_P73PATHWAY	5.22789627803094	RUAN_RESPONSE_TO_TNF_TROGLITAZONE_DN	1.71715755391846	REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	1.97587580355061	BIOCARTA_LYMPHOCYTE_PATHWAY	1.56364893613338			REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	2.09649470075037	SHAFFER_IRF4_MULTIPLE_MYELOMA_PROGRAM	1.33849040314235
