0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value
WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE	0.0184823877785943	WP_PHASE_I_BIOTRANSFORMATIONS_NON_P450	0.649785738184692	EPPERT_PROGENITOR	5.31457057111533e-07	WANG_PROSTATE_CANCER_ANDROGEN_INDEPENDENT	0.000398523045085472	PID_ANTHRAX_PATHWAY	0.364908803073361	WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR	0	BARRIER_COLON_CANCER_RECURRENCE_UP	0	KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_OLD	0	WP_LEPTIN_SIGNALING_PATHWAY	0	WP_METHIONINE_DE_NOVO_AND_SALVAGE_PATHWAY	0	WEBER_METHYLATED_IN_COLON_CANCER	0
PETROVA_PROX1_TARGETS_UP	0.0184823877785943	WP_DUAL_HIJACK_MODEL_OF_VIF_IN_HIV_INFECTION	0.649785738184692	HOSHIDA_LIVER_CANCER_SURVIVAL_DN	5.28968501644924e-07	BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_CIS	0.000398523045085472	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.364908803073361	WP_LEPTIN_SIGNALING_PATHWAY	0	SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_DN	0	KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_OLD	0	WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT	0	WP_TP53_NETWORK	0	RUAN_RESPONSE_TO_TROGLITAZONE_UP	0
BIOCARTA_HDAC_PATHWAY	0.0184823877785943	WP_INSULIN_SIGNALLING_IN_HUMAN_ADIPOCYTES_NORMAL_CONDITION	0.649785738184692	REACTOME_HEDGEHOG_OFF_STATE	5.28968501644924e-07	GAJATE_RESPONSE_TO_TRABECTEDIN_UP	0.000398523045085472	REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS	0.364908803073361	WP_METHYLATION_PATHWAYS	0	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_UP	0	KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_WS	0	WP_METHYLATION_PATHWAYS	0	WP_TGFB_SIGNALING_IN_THYROID_CELLS_FOR_EPITHELIALMESENCHYMAL_TRANSITION	0	ZAMORA_NOS2_TARGETS_UP	0
PID_INTEGRIN_A9B1_PATHWAY	0.0184823877785943	WP_INSULIN_SIGNALLING_IN_HUMAN_ADIPOCYTES_DIABETIC_CONDITION	0.649785738184692	ROSS_ACUTE_MYELOID_LEUKEMIA_CBF	5.15409272641016e-07	PID_INTEGRIN1_PATHWAY	0.000398523045085472	REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0.364908803073361	WP_NLR_PROTEINS	0	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_DN	0	KYNG_ENVIRONMENTAL_STRESS_RESPONSE_DN	0	WP_NLR_PROTEINS	0	WP_VALPROIC_ACID_PATHWAY	0	BRACHAT_RESPONSE_TO_CISPLATIN	0
REACTOME_BASIGIN_INTERACTIONS	0.0184823877785943	WP_LDLRAD4_AND_WHAT_WE_KNOW_ABOUT_IT	0.649785738184692	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	5.08206388368064e-07	PID_HIF1_TFPATHWAY	0.000398523045085472	REACTOME_TIE2_SIGNALING	0.364908803073361	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	0	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_LIGHTYELLOW_UP	0	ZHANG_GATA6_TARGETS_UP	0	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	0	WP_GLIAL_CELL_DIFFERENTIATION	0	WHITESIDE_CISPLATIN_RESISTANCE_UP	0
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING	0.0184823877785943	WP_PEROXIREDOXIN_2_INDUCED_OVARIAN_FAILURE	0.649785738184692	ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP	5.07109063094429e-07	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	0.000398523045085472	REACTOME_IRAK4_DEFICIENCY_TLR2_4	0.364908803073361	WP_GASTRIC_CANCER_NETWORK_2	0	RUNNE_GENDER_EFFECT_UP	0	KANG_CISPLATIN_RESISTANCE_UP	0	WP_GASTRIC_CANCER_NETWORK_2	0	WP_HISTONE_MODIFICATIONS	0	WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_H2O2	0
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	0.0184823877785943	GROSS_HYPOXIA_VIA_HIF1A_ONLY	0.649785738184692	KIM_MYC_AMPLIFICATION_TARGETS_UP	5.02393115006879e-07	BROWNE_HCMV_INFECTION_4HR_DN	0.00039704759492287	REACTOME_ACTIVATION_OF_SMO	0.364908803073361	WP_PHYTOCHEMICAL_ACTIVITY_ON_NRF2_TRANSCRIPTIONAL_ACTIVATION	0	BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_UP	0	CLAUS_PGR_POSITIVE_MENINGIOMA_UP	0	WP_IL7_SIGNALING_PATHWAY	0	WP_PATHWAYS_IN_CLEAR_CELL_RENAL_CELL_CARCINOMA	0	ZHOU_TNF_SIGNALING_4HR	0
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_DN	0.0184509760985311	CAFFAREL_RESPONSE_TO_THC_24HR_3_UP	0.649785738184692	WIERENGA_STAT5A_TARGETS_UP	5.02393115006879e-07	PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_DN	0.000396250476599151	REACTOME_SHC_MEDIATED_CASCADE_FGFR3	0.364908803073361	WP_IL7_SIGNALING_PATHWAY	0	BILBAN_B_CLL_LPL_DN	0	LEE_METASTASIS_AND_RNA_PROCESSING_UP	0	WP_SPHINGOLIPID_PATHWAY	0	WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE	0	GENTILE_UV_LOW_DOSE_UP	0
WP_OVERVIEW_OF_LEUKOCYTEINTRINSIC_HIPPO_PATHWAY_FUNCTIONS	0.0184509760985311	BIOCARTA_PARKIN_PATHWAY	0.649785738184692	OKUMURA_INFLAMMATORY_RESPONSE_LPS	5.01400199821219e-07	HOEBEKE_LYMPHOID_STEM_CELL_DN	0.000392830275676464	REACTOME_PI_3K_CASCADE_FGFR3	0.364908803073361	WP_TRYPTOPHAN_METABOLISM	0	PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP	0	FINETTI_BREAST_CANCERS_KINOME_GRAY	0	WP_COMPLEMENT_ACTIVATION	0	WP_BMP2WNT4FOXO1_PATHWAY_IN_HUMAN_PRIMARY_ENDOMETRIAL_STROMAL_CELL_DIFFERENTIATION	0	BROWNE_HCMV_INFECTION_16HR_DN	0
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_MAPK_SIGNALING	0.0184509760985311	REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE	0.649785738184692	WP_ALZHEIMERS_DISEASE	4.96155836866593e-07	MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_UP	0.000392830275676464	REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.364908803073361	WP_ALPHA_6_BETA_4_SIGNALING_PATHWAY	0	RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP	0	WALLACE_PROSTATE_CANCER_UP	0	WP_ALPHA_6_BETA_4_SIGNALING_PATHWAY	0	WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA	0	WESTON_VEGFA_TARGETS_6HR	0
MEDINA_SMARCA4_TARGETS	0.0184509760985311	REACTOME_NEF_AND_SIGNAL_TRANSDUCTION	0.649785738184692	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	4.96155836866593e-07	JIANG_VHL_TARGETS	0.000392830275676464	REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS	0.364908803073361	WP_SLEEP_REGULATION	0	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_GRANULOCYTE_DN	0	RIZKI_TUMOR_INVASIVENESS_2D_UP	0	WP_SLEEP_REGULATION	0	WP_SIGNALING_OF_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR	0	ONGUSAHA_TP53_TARGETS	0
HU_GENOTOXIC_DAMAGE_4HR	0.0184509760985311	REACTOME_VITAMIN_C_ASCORBATE_METABOLISM	0.649785738184692	TSAI_RESPONSE_TO_IONIZING_RADIATION	4.96155836866593e-07	AFFAR_YY1_TARGETS_UP	0.00039100958778384	SCIBETTA_KDM5B_TARGETS_DN	0.364142970558553	WP_ATR_SIGNALING	0	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_DN	0	RIZKI_TUMOR_INVASIVENESS_2D_DN	0	WP_NEOVASCULARISATION_PROCESSES	0	WP_SIGNAL_TRANSDUCTION_OF_S1P_RECEPTOR	0	RHODES_CANCER_META_SIGNATURE	0
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.0184509760985311	REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL	0.649785738184692	WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_36HR	4.96155836866593e-07	REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	0.000390008871717594	HALMOS_CEBPA_TARGETS_UP	0.363883080788005	WP_TYROBP_CAUSAL_NETWORK	0	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_DN	0	OSADA_ASCL1_TARGETS_DN	0	WP_ATR_SIGNALING	0	WP_EUKARYOTIC_TRANSCRIPTION_INITIATION	0	HARRIS_HYPOXIA	0
PECE_MAMMARY_STEM_CELL_DN	0.0184018785524585	REACTOME_LINOLEIC_ACID_LA_METABOLISM	0.649785738184692	REACTOME_SIGNALING_BY_HEDGEHOG	4.96155836866593e-07	REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	0.000390008871717594	ZHAN_MULTIPLE_MYELOMA_CD2_UP	0.363883080788005	WP_SUPRESSION_OF_HMGB1_MEDIATED_INFLAMMATION_BY_THBD	0	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_DN	0	POS_RESPONSE_TO_HISTAMINE_UP	0	WP_TYROBP_CAUSAL_NETWORK	0	WP_GLUTATHIONE_METABOLISM	0	RUAN_RESPONSE_TO_TNF_TROGLITAZONE_DN	0
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	0.0184018785524585	REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	0.649785738184692	SHEPARD_BMYB_MORPHOLINO_UP	4.85761313268827e-07	WEI_MYCN_TARGETS_WITH_E_BOX	0.000387302041775027	ZHAN_MULTIPLE_MYELOMA_MF_UP	0.363883080788005	WP_SEROTONIN_AND_ANXIETY	0	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_DN	0	POS_RESPONSE_TO_HISTAMINE_DN	0	WP_SUPRESSION_OF_HMGB1_MEDIATED_INFLAMMATION_BY_THBD	0	WP_NOTCH1_REGULATION_OF_HUMAN_ENDOTHELIAL_CELL_CALCIFICATION	0	BROWNE_HCMV_INFECTION_10HR_DN	0
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_UP	0.0183808697102343	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	0.649785738184692	WP_PI3KAKT_SIGNALING_PATHWAY	4.60315378282531e-07	WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II	0.000386338873516814	HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN	0.363883080788005	WP_NCRNAS_INVOLVED_IN_STAT3_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA	0	SABATES_COLORECTAL_ADENOMA_SIZE_UP	0	POS_HISTAMINE_RESPONSE_NETWORK	0	WP_SEROTONIN_AND_ANXIETY	0	WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER	0	KAYO_CALORIE_RESTRICTION_MUSCLE_DN	0
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_UP	0.0183808697102343	REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D	0.649785738184692	BOSCO_TH1_CYTOTOXIC_MODULE	4.56004621375365e-07	WP_BREAST_CANCER_PATHWAY	0.000373822966648351	FARMER_BREAST_CANCER_CLUSTER_1	0.363883080788005	WP_EV_RELEASE_FROM_CARDIAC_CELLS_AND_THEIR_FUNCTIONAL_EFFECTS	0	SABATES_COLORECTAL_ADENOMA_SIZE_DN	0	YAMASHITA_SILENCED_BY_METHYLATION	0	WP_NCRNAS_INVOLVED_IN_STAT3_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA	0	WP_SRF_AND_MIRS_IN_SMOOTH_MUSCLE_DIFFERENTIATION_AND_PROLIFERATION	0	MCDOWELL_ACUTE_LUNG_INJURY_UP	0
STREICHER_LSM1_TARGETS_DN	0.0183808697102343	REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING	0.649785738184692	WP_GASTRIN_SIGNALING_PATHWAY	4.56004621375365e-07	HELLER_HDAC_TARGETS_DN	0.000372025826983255	BROWNE_HCMV_INFECTION_8HR_DN	0.363883080788005	WP_ARACHIDONATE_EPOXYGENASE_EPOXIDE_HYDROLASE	0	SCIBETTA_KDM5B_TARGETS_UP	0	OUYANG_PROSTATE_CANCER_MARKERS	0	WP_EV_RELEASE_FROM_CARDIAC_CELLS_AND_THEIR_FUNCTIONAL_EFFECTS	0	WP_HIF1A_AND_PPARG_REGULATION_OF_GLYCOLYSIS	0	SU_TESTIS	0
SHIN_B_CELL_LYMPHOMA_CLUSTER_9	0.0183808697102343	REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION	0.649785738184692	BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN	4.42880089468774e-07	REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	0.000360084145741762	BROWNE_HCMV_INFECTION_2HR_DN	0.363883080788005	WP_EXTRACELLULAR_VESICLEMEDIATED_SIGNALING_IN_RECIPIENT_CELLS	0	NAGASHIMA_NRG1_SIGNALING_DN	0	GAUTSCHI_SRC_SIGNALING	0	WP_ARACHIDONATE_EPOXYGENASE_EPOXIDE_HYDROLASE	0	WP_FOLATEALCOHOL_AND_CANCER_PATHWAY_HYPOTHESES	0	RODWELL_AGING_KIDNEY_NO_BLOOD_DN	0
VISALA_AGING_LYMPHOCYTE_DN	0.0183808697102343	REACTOME_RECYCLING_OF_EIF2_GDP	0.649785738184692	LI_AMPLIFIED_IN_LUNG_CANCER	4.42880089468774e-07	ELVIDGE_HIF1A_TARGETS_UP	0.000358945428030661	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	0.363883080788005	WP_LEPTIN_INSULIN_OVERLAP	0	ELVIDGE_HIF1A_TARGETS_UP	0	ENGELMANN_CANCER_PROGENITORS_UP	0	WP_EXTRACELLULAR_VESICLEMEDIATED_SIGNALING_IN_RECIPIENT_CELLS	0	WP_ALLOGRAFT_REJECTION	0	HU_GENOTOXIC_DAMAGE_24HR	0
MARSON_FOXP3_CORE_DIRECT_TARGETS	0.0183808697102343	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES	0.649785738184692	RADMACHER_AML_PROGNOSIS	4.3714819256043e-07	BROWNE_INTERFERON_RESPONSIVE_GENES	0.000358945428030661	MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP	0.360554656393486	WP_ATM_SIGNALING_NETWORK_IN_DEVELOPMENT_AND_DISEASE	0	ELVIDGE_HIF1A_AND_HIF2A_TARGETS_UP	0	WORSCHECH_TUMOR_REJECTION_DN	0	WP_LEPTIN_INSULIN_OVERLAP	0	WP_CHEMOKINE_SIGNALING_PATHWAY	0	CUI_TCF21_TARGETS_UP	0
BOYAULT_LIVER_CANCER_SUBCLASS_G6_DN	0.0183808697102343	REACTOME_RUNX3_REGULATES_WNT_SIGNALING	0.649785738184692	WP_SIGNALING_PATHWAYS_IN_GLIOBLASTOMA	4.3714819256043e-07	REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	0.000358945428030661	REACTOME_MITOTIC_SPINDLE_CHECKPOINT	0.360554656393486	WP_INITIATION_OF_TRANSCRIPTION_AND_TRANSLATION_ELONGATION_AT_THE_HIV1_LTR	0	GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_DN	0	MCCABE_HOXC6_TARGETS_UP	0	WP_ATM_SIGNALING_NETWORK_IN_DEVELOPMENT_AND_DISEASE	0	WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME	0	PAL_PRMT5_TARGETS_UP	0
KAMIKUBO_MYELOID_MN1_NETWORK	0.0183808697102343	REACTOME_HDL_ASSEMBLY	0.649785738184692	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_UP	4.3714819256043e-07	LI_DCP2_BOUND_MRNA	0.000357368142809115	MANNE_COVID19_NONICU_VS_HEALTHY_DONOR_PLATELETS_UP	0.359227147917821	WP_BLADDER_CANCER	0	GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_UP	0	TING_SILENCED_BY_DICER	0	WP_BONE_MORPHOGENIC_PROTEIN_BMP_SIGNALLING_AND_REGULATION	0	WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS	0	VARELA_ZMPSTE24_TARGETS_DN	0
BIOCARTA_LIS1_PATHWAY	0.0183808697102343	REACTOME_INTERLEUKIN_18_SIGNALING	0.649785738184692	DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	4.34205107696316e-07	SWEET_KRAS_ONCOGENIC_SIGNATURE	0.000357368142809115	ROPERO_HDAC2_TARGETS	0.35410240193058	WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE	0	MAYBURD_RESPONSE_TO_L663536_UP	0	MCCABE_HOXC6_TARGETS_CANCER_DN	0	WP_INITIATION_OF_TRANSCRIPTION_AND_TRANSLATION_ELONGATION_AT_THE_HIV1_LTR	0	WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES	0	ZHANG_RESPONSE_TO_CANTHARIDIN_UP	0
WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES	0.0183808697102343	REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS	0.649785738184692	PID_CXCR4_PATHWAY	4.34205107696316e-07	LEE_LIVER_CANCER_SURVIVAL_UP	0.000335557272738007	MCCLUNG_DELTA_FOSB_TARGETS_8WK	0.353951347469174	WP_REGULATION_OF_WNTBCATENIN_SIGNALING_BY_SMALL_MOLECULE_COMPOUNDS	0	WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN	0	MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_UP	0	WP_TUMOR_SUPPRESSOR_ACTIVITY_OF_SMARCB1	0	WP_MRNA_PROCESSING	0	CHANG_IMMORTALIZED_BY_HPV31_DN	0
WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS	0.0183808697102343	WIERENGA_STAT5A_TARGETS_DN	0.648394076563528	REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	4.03217794057199e-07	REACTOME_COLLAGEN_FORMATION	0.000325074518283568	ZHAN_MULTIPLE_MYELOMA_PR_DN	0.353951347469174	WP_GPR40_PATHWAY	0	RODRIGUES_THYROID_CARCINOMA_UP	0	ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN	0	WP_BLADDER_CANCER	0	WP_WNTBETACATENIN_SIGNALING_PATHWAY_IN_LEUKEMIA	0	BROWNE_HCMV_INFECTION_24HR_DN	0
HUMMERICH_BENIGN_SKIN_TUMOR_DN	0.0183808697102343	WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER	0.646080632039308	DOANE_RESPONSE_TO_ANDROGEN_DN	3.98960372885723e-07	REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS	0.000325074518283568	WP_RETT_SYNDROME_CAUSING_GENES	0.353951347469174	WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS	0	HAHTOLA_MYCOSIS_FUNGOIDES_UP	0	SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_UP	0	WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE	0	WP_RALA_DOWNSTREAM_REGULATED_GENES	0	CHUANG_OXIDATIVE_STRESS_RESPONSE_DN	0
UROSEVIC_RESPONSE_TO_IMIQUIMOD	0.0183808697102343	SENESE_HDAC1_AND_HDAC2_TARGETS_DN	0.640946812425091	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN	3.79479141552728e-07	LEE_CALORIE_RESTRICTION_NEOCORTEX_UP	0.000323298242889892	MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	0.353829793433887	WP_CELL_DIFFERENTIATION_INDEX	0	HAHTOLA_MYCOSIS_FUNGOIDES_DN	0	ITO_PTTG1_TARGETS_DN	0	WP_REGULATION_OF_WNTBCATENIN_SIGNALING_BY_SMALL_MOLECULE_COMPOUNDS	0	WP_INTERLEUKIN1_INDUCED_ACTIVATION_OF_NFKAPPAB	0	BROWNE_HCMV_INFECTION_14HR_DN	0
CHIARETTI_T_ALL_RELAPSE_PROGNOSIS	0.0183808697102343	KOHOUTEK_CCNT1_TARGETS	0.640485099623628	WANG_ESOPHAGUS_CANCER_VS_NORMAL_DN	3.71663532328542e-07	LINDVALL_IMMORTALIZED_BY_TERT_UP	0.000323298242889892	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.353561586451644	WP_PHOTODYNAMIC_THERAPYINDUCED_NFKB_SURVIVAL_SIGNALING	0	PACHER_TARGETS_OF_IGF1_AND_IGF2_UP	0	BONOME_OVARIAN_CANCER_POOR_SURVIVAL_DN	0	WP_GPR40_PATHWAY	0	WP_EBV_LMP1_SIGNALING	0	BROWNE_INTERFERON_RESPONSIVE_GENES	0
BIOCARTA_CCR3_PATHWAY	0.0183808697102343	APPIERTO_RESPONSE_TO_FENRETINIDE_DN	0.640485099623628	GAVIN_FOXP3_TARGETS_CLUSTER_P4	3.71663532328542e-07	WP_ASSOCIATION_BETWEEN_PHYSICOCHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS	0.000323298242889892	BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_DN	0.348881737375682	WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION	0	LIU_CDX2_TARGETS_DN	0	GALI_TP53_TARGETS_APOPTOTIC_DN	0	WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS	0	WP_FARNESOID_X_RECEPTOR_PATHWAY	0	BROWNE_HCMV_INFECTION_8HR_UP	0
BIOCARTA_IL12_PATHWAY	0.0183808697102343	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0.640485099623628	KEGG_GNRH_SIGNALING_PATHWAY	3.71663532328542e-07	WP_HUMAN_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY	0.000323298242889892	SCIBETTA_KDM5B_TARGETS_UP	0.348461237282332	WP_BDNFTRKB_SIGNALING	0	PASTURAL_RIZ1_TARGETS_DN	0	WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_DN	0	WP_CELL_DIFFERENTIATION_INDEX	0	WP_MIR124_PREDICTED_INTERACTIONS_WITH_CELL_CYCLE_AND_DIFFERENTIATION	0	MARTINEZ_RESPONSE_TO_TRABECTEDIN_UP	0
BIOCARTA_MCALPAIN_PATHWAY	0.0183808697102343	OSADA_ASCL1_TARGETS_DN	0.63874279122443	REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	3.71663532328542e-07	WP_MELANOMA	0.000323298242889892	WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP	0.348461237282332	WP_REGULATION_OF_APOPTOSIS_BY_PARATHYROID_HORMONERELATED_PROTEIN	0	CHOW_RASSF1_TARGETS_UP	0	BASSO_HAIRY_CELL_LEUKEMIA_DN	0	WP_PHOTODYNAMIC_THERAPYINDUCED_NFKB_SURVIVAL_SIGNALING	0	WP_TRANSCRIPTION_FACTOR_REGULATION_IN_ADIPOGENESIS	0	WESTON_VEGFA_TARGETS_12HR	0
PID_HIF1A_PATHWAY	0.0183808697102343	MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN	0.63874279122443	BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP	3.70926884213223e-07	JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP	0.000323298242889892	LANDIS_ERBB2_BREAST_PRENEOPLASTIC_UP	0.348461237282332	WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_INVOLUTION_STAGE_4_OF_4	0	CHOW_RASSF1_TARGETS_DN	0	MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN	0	WP_ESC_PLURIPOTENCY_PATHWAYS	0	WP_PENTOSE_PHOSPHATE_METABOLISM	0	KRASNOSELSKAYA_ILF3_TARGETS_UP	0
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM	0.0183808697102343	WP_NANOPARTICLE_TRIGGERED_AUTOPHAGIC_CELL_DEATH	0.63874279122443	PID_CMYB_PATHWAY	3.70767826892525e-07	JI_RESPONSE_TO_FSH_UP	0.000323298242889892	MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23	0.348461237282332	WP_HFE_EFFECT_ON_HEPCIDIN_PRODUCTION	0	YEMELYANOV_GR_TARGETS_DN	0	BERNARD_PPAPDC1B_TARGETS_UP	0	WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION	0	WP_MIRNA_BIOGENESIS	0	BROWNE_HCMV_INFECTION_20HR_DN	0
REACTOME_LDL_CLEARANCE	0.0183808697102343	WP_UREA_CYCLE_AND_ASSOCIATED_PATHWAYS	0.63874279122443	DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN	3.70767826892525e-07	REACTOME_REGULATION_OF_RAS_BY_GAPS	0.000323298242889892	KOBAYASHI_RESPONSE_TO_ROMIDEPSIN	0.348461237282332	WP_IL2_SIGNALING_PATHWAY	0	LAU_APOPTOSIS_CDKN2A_DN	0	EHLERS_ANEUPLOIDY_UP	0	WP_BDNFTRKB_SIGNALING	0	WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	0	KUNINGER_IGF1_VS_PDGFB_TARGETS_DN	0
